Cmplx_smiles_neutral_std,Lg K1
C[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O.[Tb+3], 8.87
C[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O.[Dy+3], 9
C[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O.[Ho+3], 9.35
C[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O.[Er+3], 9.54
C[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O.[Tm+3], 9.69
C[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O.[Yb+3], 9.85
C[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O.[Lu+3], 9.83
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[La+3], 13.1
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Ce+3], 13.91
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Pr+3], 14.82
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Nd+3], 15.1
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Sm+3], 15.66
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Eu+3], 15.71
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Gd+3], 15.42
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Tb+3], 15.48
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Dy+3], 15.35
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Ho+3], 15.02
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Er+3], 14.81
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Tm+3], 14.79
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Yb+3], 14.88
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)c1ccccc1)CC(=O)O.[Lu+3], 14.74
O=C(O)c1ccc(F)cc1.[La+3], 1.88
O=C(O)c1ccc(F)cc1.[Pr+3], 2.02
O=C(O)c1ccc(F)cc1.[Nd+3], 2.06
O=C(O)c1ccc(F)cc1.[Sm+3], 2.12
O=C(O)c1ccc(F)cc1.[Eu+3], 2.08
O=C(O)c1ccc(F)cc1.[Gd+3], 2
O=C(O)c1ccc(F)cc1.[Tb+3], 1.89
O=C(O)c1ccc(F)cc1.[Dy+3], 1.89
O=C(O)c1ccc(F)cc1.[Ho+3], 1.87
O=C(O)c1ccc(F)cc1.[Er+3], 1.88
O=C(O)c1ccc(F)cc1.[Tm+3], 1.85
O=C(O)c1ccc(F)cc1.[Yb+3], 1.88
O=C(O)c1ccc(F)cc1.[Lu+3], 1.89
O=C(O)c1cccc(F)c1.[La+3], 1.65
O=C(O)c1cccc(F)c1.[Pr+3], 1.78
O=C(O)c1cccc(F)c1.[Nd+3], 1.9
O=C(O)c1cccc(F)c1.[Sm+3], 1.95
O=C(O)c1cccc(F)c1.[Eu+3], 1.88
O=C(O)c1cccc(F)c1.[Gd+3], 1.8
O=C(O)c1cccc(F)c1.[Tb+3], 1.76
O=C(O)c1cccc(F)c1.[Dy+3], 1.73
O=C(O)c1cccc(F)c1.[Ho+3], 1.7
O=C(O)c1cccc(F)c1.[Er+3], 1.76
O=C(O)c1cccc(F)c1.[Tm+3], 1.73
O=C(O)c1cccc(F)c1.[Yb+3], 1.79
O=C(O)c1cccc(F)c1.[Lu+3], 1.8
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[La+3], 11.08
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Pr+3], 11.89
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Nd+3], 12.14
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Sm+3], 12.42
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Eu+3], 12.59
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Gd+3], 12.63
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Tb+3], 12.93
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Dy+3], 13.17
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Ho+3], 13.37
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Er+3], 13.53
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Tm+3], 13.74
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Yb+3], 14.01
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Lu+3], 14.18
CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Y+3], 12.89
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[La+3], 5.48
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Ce+3], 5.55
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Pr+3], 5.92
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Nd+3], 5.93
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Sm+3], 6.13
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Eu+3], 6.06
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Gd+3], 5.63
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Dy+3], 6.4
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Ho+3], 6.3
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Er+3], 6.36
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Tm+3], 6.53
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Yb+3], 6.64
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOC(=O)C1.[Lu+3], 6.8
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[La+3], 7.23
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Ce+3], 7.4
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Pr+3], 7.74
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Nd+3], 8.08
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Sm+3], 8.58
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Eu+3], 8.8
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Gd+3], 8.61
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Dy+3], 8.73
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Ho+3], 8.48
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Er+3], 8.08
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Tm+3], 7.98
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Yb+3], 7.92
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOC(=O)C1.[Lu+3], 7.71
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[La+3], 8.46
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Ce+3], 8.44
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Pr+3], 8.67
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Nd+3], 9.18
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Sm+3], 9.37
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Eu+3], 10.03
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Gd+3], 9.59
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Dy+3], 9.31
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Ho+3], 9.44
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Er+3], 8.78
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Tm+3], 8.56
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Yb+3], 8.52
O=C(O)CN1CCN(CC(=O)O)CC(=O)OCCOCCOCCOC(=O)C1.[Lu+3], 8.57
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[La+3], 10.25
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Ce+3], 9.95
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Pr+3], 10.14
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Nd+3], 10.35
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Sm+3], 10.36
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Eu+3], 10.36
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Gd+3], 10.23
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Dy+3], 10.39
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Ho+3], 10.49
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Er+3], 10.21
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Tm+3], 10.44
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Yb+3], 10.66
CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCC)CC(=O)O.[Lu+3], 10.39
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[La+3], 6.62
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Ce+3], 6.84
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Pr+3], 7.04
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Nd+3], 7.24
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Sm+3], 7.51
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Eu+3], 7.38
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Gd+3], 7.29
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Tb+3], 7.23
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Dy+3], 7.15
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Ho+3], 6.91
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Er+3], 6.7
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Tm+3], 6.49
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Yb+3], 6.39
O=C(O)CN1CCOCCOCCNCCOCCOCC1.[Lu+3], 6.01
CCCNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1.[Gd+3], 20.1
OCCN1CCN(CCO)CC1.[Pr+3], 2.33
O=C(CCCCC(=O)NO)NO.[La+3], 9.01
O=C(CCCCCCC(=O)NO)NO.[La+3], 9.59
O=C(CCCCCCCC(=O)NO)NO.[La+3], 9.98
O=C(CCCCCCCCC(=O)NO)NO.[La+3], 10.33
O=C(CCNC(=O)c1cc(C(=O)NCCC(=O)NO)cc(C(=O)NCCC(=O)NO)c1)NO.[La+3], 14.42
O=C(CCNC(=O)c1cc(C(=O)NCCC(=O)NO)cc(C(=O)NCCC(=O)NO)c1)NO.[Nd+3], 16.7
O=C(CCNC(=O)c1cc(C(=O)NCCC(=O)NO)cc(C(=O)NCCC(=O)NO)c1)NO.[Yb+3], 18.08
O=C(O)C(O)(CO)CC(O)CO.[Tb+3], 3.07
CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)O.[Pr+3], 3.15
CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)O.[Dy+3], 3.11
[O-][Br](=O)=O.[Eu+3], 0.025
[O-][Br](=O)=O.[Sc+3], 0.65
C=CC(=O)NC(O)C(=O)O.[Pr+3], 2.81
C=CC(=O)NC(O)C(=O)O.[Nd+3], 2.61
C=CC(=O)NC(O)C(=O)O.[Sm+3], 2.61
C=CC(=O)NC(O)C(=O)O.[Y+3], 2.34
Nc1n[nH]c(=S)s1.[Nd+3], 6.42
Nc1n[nH]c(=S)s1.[Sm+3], 6.37
Nc1n[nH]c(=S)s1.[Gd+3], 6.5
Nc1n[nH]c(=S)s1.[Tb+3], 6.38
Nc1n[nH]c(=S)s1.[Dy+3], 6.48
Nc1n[nH]c(=S)s1.[Ho+3], 6.43
CC(C)C(C)(O)CC(=O)O.[La+3], 1.75
CC(C)C(C)(O)CC(=O)O.[Ce+3], 1.91
CC(C)C(C)(O)CC(=O)O.[Pr+3], 2.08
CC(C)C(C)(O)CC(=O)O.[Sm+3], 2.44
CC(C)C(C)(O)CC(=O)O.[Eu+3], 2.62
CC(C)C(C)(O)CC(=O)O.[Gd+3], 2.68
CC(C)C(C)(O)CC(=O)O.[Tb+3], 2.81
CC(C)C(C)(O)CC(=O)O.[Dy+3], 2.86
CC(C)C(C)(O)CC(=O)O.[Ho+3], 2.87
CC(C)C(C)(O)CC(=O)O.[Er+3], 2.95
CC(C)C(C)(O)CC(=O)O.[Tm+3], 2.99
CC(C)C(C)(O)CC(=O)O.[Yb+3], 3.02
CC(C)C(C)(O)CC(=O)O.[Lu+3], 3.03
CC(C)C(C)(O)CC(=O)O.[Y+3], 2.78
CN(CCN(CCN(C)CC(=O)O)CCN(C)CC(=O)O)CC(=O)O.[Gd+3], 9.98
O=C(O)[C@@H]1OCCNCCO[C@@H](C(=O)O)[C@H](C(=O)O)OCCNCCO[C@H]1C(=O)O.[La+3], 13.5
O=C(O)CN1CCN(CCCO)CCN(CC(=O)O)CCN(CC(=O)O)CC1.[Ce+3], 21.2
O=C(O)CN1CCN(CCCO)CCN(CC(=O)O)CCN(CC(=O)O)CC1.[Gd+3], 23.8
O=C(O)CN1CCN(CCCO)CCN(CC(=O)O)CCN(CC(=O)O)CC1.[Gd+3], 23.9
O=C(O)CN1CCN(CCCO)CCN(CC(=O)O)CCN(CC(=O)O)CC1.[Gd+3], 24.5
O=C(O)CN1CCN(CCCO)CCN(CC(=O)O)CCN(CC(=O)O)CC1.[Lu+3], 23.3
O=C(O)CN1CCN(CCCO)CCN(CC(=O)O)CCN(CC(=O)O)CC1.[Y+3], 22.2
O=C(O)COC(CC(=O)O)C(=O)O.[La+3], 5.72
O=C(O)COC(CC(=O)O)C(=O)O.[Pr+3], 5.8
O=C(O)COC(CC(=O)O)C(=O)O.[Nd+3], 5.93
O=C(O)COC(CC(=O)O)C(=O)O.[Sm+3], 6.11
O=C(O)COC(CC(=O)O)C(=O)O.[Eu+3], 5.85
O=C(O)COC(CC(=O)O)C(=O)O.[Gd+3], 6.08
O=C(O)COC(CC(=O)O)C(=O)O.[Tb+3], 6.2
O=C(O)COC(CC(=O)O)C(=O)O.[Dy+3], 5.83
O=C(O)COC(CC(=O)O)C(=O)O.[Ho+3], 6.05
O=C(O)COC(CC(=O)O)C(=O)O.[Er+3], 6.25
O=C(O)COC(CC(=O)O)C(=O)O.[Yb+3], 6.11
Cn1cccc(O)c1=O.[Ce+3], 6.07
Cn1cccc(O)c1=O.[Gd+3], 6.36
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[La+3], 2.7
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Ce+3], 2.97
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Pr+3], 3
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Nd+3], 2.98
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Sm+3], 3.23
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Eu+3], 3.28
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Gd+3], 3.18
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Tb+3], 3.25
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Dy+3], 3.22
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Er+3], 3.11
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Yb+3], 3.07
O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2.[Lu+3], 3.05
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[La+3], 3.85
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[La+3], 3.98
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Pr+3], 2.91
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Nd+3], 2.8
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Sm+3], 2.7
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Eu+3], 2.6
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Gd+3], 2.5
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Tb+3], 2.78
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Dy+3], 3.23
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Ho+3], 3.66
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Er+3], 3.46
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Tm+3], 2.65
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Yb+3], 2.44
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO.[Lu+3], 2.3
O=C(O)C1OC(C(=O)O)C(C(=O)O)C1C(=O)O.[La+3], 8.45
O=C(O)C1OC(C(=O)O)C(C(=O)O)C1C(=O)O.[Nd+3], 9.47
O=C(O)C1OC(C(=O)O)C(C(=O)O)C1C(=O)O.[Eu+3], 10.22
O=C(O)C1OC(C(=O)O)C(C(=O)O)C1C(=O)O.[Dy+3], 10.46
O=C(O)C1OC(C(=O)O)C(C(=O)O)C1C(=O)O.[Tm+3], 10.37
C=C(C)C(=O)O.[La+3], 2.27
C=C(C)C(=O)O.[Pr+3], 2.33
C=C(C)C(=O)O.[Nd+3], 2.35
C=C(C)C(=O)O.[Sm+3], 2.4
C=C(C)C(=O)O.[Eu+3], 2.41
C=C(C)C(=O)O.[Gd+3], 2.39
C=C(C)C(=O)O.[Tb+3], 2.35
C=C(C)C(=O)O.[Ho+3], 2.32
C=C(C)C(=O)O.[Er+3], 2.29
C=C(C)C(=O)O.[Yb+3], 2.33
C=C(C)C(=O)O.[Lu+3], 2.32
O=C(O)CN1CCNCCN(CC(=O)O)Cc2cccc(n2)C1.[Gd+3], 16.6
Cc1cc(CP(=O)(O)O)c(O)c(CP(=O)(O)O)c1.[Ce+3], 11.36
Cc1cc(CP(=O)(O)O)c(O)c(CP(=O)(O)O)c1.[Pr+3], 12
Cc1cc(CP(=O)(O)O)c(O)c(CP(=O)(O)O)c1.[Nd+3], 12
Cc1cc(CP(=O)(O)O)c(O)c(CP(=O)(O)O)c1.[Sm+3], 12.8
Cc1cc(CP(=O)(O)O)c(O)c(CP(=O)(O)O)c1.[Eu+3], 11.97
CCc1c(O)c(=O)ccn1CC.[Gd+3], 8.09
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[La+3], 12.9
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Ce+3], 13.45
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Pr+3], 13.39
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Nd+3], 13.07
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Sm+3], 13.43
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Eu+3], 13.08
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Gd+3], 12.71
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Tb+3], 12.74
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Dy+3], 12.95
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Ho+3], 13.12
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Er+3], 12.81
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Tm+3], 13.77
O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCCOCC1.[Yb+3], 14.08
